,smiles,gaps
22,"[H]OC([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])ンω(=O)?C([H])([H])C([H])([H])C([H])([H])C([H])([H])P([H])+C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])[H])?)=C([H])([H])C([H])([H])C([H])([H])T([H])-C([H])([H])C([H])([H])O([H])C([H])([H])C([H])([H])N([H])C([H])([H])Cundown([H])C([H])([H])C([H])([H])[H])?)=C([H])([H])[H])?=C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])C([H])([H])A(=O
",10.53808710048
23,"[H]c1c([H])c([H])c(OC([H])([H])OC([H])([H])N([H])C([H])([H])[H])c([H])c1[H]
",3.493249877525
24,"[H]OC(=O)C([H])([H])C([H])([H])C[H]
",5.132789473191
25,"[H]c1c([H])c([H])c(OC([H])([H])[H])c([H])c1\[H]
",4.265505184646
26,"[H]c1c([H])c([H])c(OC([H])([H])C([H])([H])C(=O)N([H])C([H])([H])[H])c([H])c1[H]
",4.252904502818
27,"[H]c1c([H])c([H])c(N([H])C(=O)N([H])C([H])([H])C([H])([H])N([H])C(=O)C([H])([H])C([H])([H])C([H])([H])N([H])C(=O)C([H])([H])[H])c([H])c1[H]
",4.061164694629
28,"[H]OC(=O)C([H])([H])C([H])([H])C(=O)N([H])C([H])([H])C([H])([H]):C([H])([H])[H]
",4.409684697223
29,"[H]OC([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])C([H])([H])[H]
",10.373072390349
30,"[H]OC(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]
",3.105004596509
31,"[H]OC([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])[H]
",10.53808710048
32,"[H]C([H])([H])-N([H])C([H])([H])-C([H])([H])-C([H])([H])-C([H])([H])-C([H])([H])-C([H])([H])-C([H])([H])-C([H])([H])[H]
",10.503482556085
33,"[H]COc1c([H])c([H])c(C([H])([H])[H])c([H])c1\[H]
",4.135977929382
34,"[H]c1c([H])c([H])c(C([H])([H])[H])c([H])c1Cl
",4.365812469256
35,"[H]OC([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])[H]
",9.850284627823
36,"[H]c1c([H])c([H])c(OC([H])([H])N([H])C([H])([H])C([H])([H])[H])c([H])c1[H]
",4.103061054691
37,"[H]OC(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]
",4.929865163275
38,"[H]OC(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])【HATOC([H])([H])C([H])([H])N([H])C(=O)c1c([H])c([H])c([H])c([H])c1[H]
",5.015381230427
39,"[H]OC(=O)C([H])([H])C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])C([H])([H])[H]
",3.048704097592
40,"[H]OC(=O)C
",5.211660159609
41,"[H]OC(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])C([H])([H])[H]
",3.181378763613
42,"[H]OC([H])([H])C([H])([H])C([H])=C(\[H])(\[H])
",5.349364401135
43,"[H]c1c([H])c([H])c(C([H])([H])[H])c([H])c1
",4.710285932898
44,"[H]C([H])([H])C([H])([H])N([H])C(=O)C([H])([H])C([H])([H])C([H])([H])N([H])C(=O)C([H])([H])C([H])([H])C([H])([H])[H]
",4.944932317325
45,"[H]Oc1c([H])c([H])c(C([H])([H])[H])c([H])c1[H]
",4.200409835253
46,"[H]C([H])([H])-N([H])C([H])([H])-C([H])([H])-C([H])([H])-N([H])C(\[H])[H]
",10.291586096181
47,"[H]c1c([H])c([H])c(C([H])([H])[H])c([H])c1OC(=O)N([H])C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])[H]
",4.002210743678
48,"[H]OC([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])[H]
",9.872428704321
49,"[H]C([H])([H])-N([H])C([H])([H])C([H])([H])-C([H])([H])-C([H])([H])-C([H])([H])-N([H])C(\[H])(\[H])[H]
",10.766021744144
50,"[H]c1c([H])c([H])c(C([H])([H])C([H])([H])N([H])C(=O)C([H])([H])C([H])([H])N([H])C(=O)C([H])([H])[H])c([H])c1[H]
",4.155320038072
51,"[H]OC(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])-C([H])([H])[H]
",5.015381230427
52,"[H]OC(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])[H]
",3.071967119024
53,"[H]Oc1c([H])c([H])c(C([H])([H])C([H])([H])N([H])C(=O)C([H])([H])C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])c([H])c1[H]
",4.018356646393
54,"[H]OC(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])NO[H]
",3.788695397698
55,"[H]OC(=O)C([H])([H])C([H])([H])C(=O)N([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])【HATOC([H])([H])C([H])([H])C([H])([H])(H)C([H])([H])C([H])([H])(H)C([H])([H])[H]
",4.427432518497
56,"[H]OC(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])[H]
",3.244128156343
57,"[H]OC(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])\[H]
",5.015381230427
58,"[H]c1c([H])c([H])c(C([H])([H])[H])c([H])c1ICO[H]
",
59,"[H]c1c([H])c([H])c(C([H])([H])C([H])([H])N([H])C(=O)C([H])([H])C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])c([H])c1[H]
",4.490474678754
60,"[H]OC(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])”
",4.929865174322
61,"[H]c1c([H])c([H])c(C([H])([H])C([H])([H])Oc2c([H])c([H])c([H])c([H])c2[H])c([H])c1[H]
",4.071989660189
62,"[H]OC(=O)C([H])([H])C([H])([H])C(=O)
",3.874664287722
63,"[H]OC([H])([H])
",13.101050784122
64,"[H]c1c([H])c([H])c(C([H])([H])C([H])([H])S(=O)N([H])C([H])([H])C([H])([H])[H])c([H])c1[H]
",3.828433127623
65,"[H]OC(=O)C([H])([H])C([H])([H])C=[H]
",5.132789473191
66,"[H]OC(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])​
",5.015381230427
67,"[H]c1c([H])c([H])c(C([H])([H])[H])c([H])c1[H]
",4.710285932898
68,"[H]c1c([H])c([H])c(OC([H])([H])[H])c([H])c1OC
",4.24145887664
69,"[H]OC([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])C([H])([H])[H]
",10.25522981933
70,"[H]OC([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])【HATOC([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])C([H])([H])【HATOC([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])【HATOC([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])【HATOC([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])【HATOC([H])([H])C([H])([H])[HATOC([H])([H])C([H])([H])C1([H])N([H])C([H])([H])C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])C([H])([H])[HATOC1]
",12.108594723124
71,"[H]c1c([H])c([H])c(C([H])([H])C([H])([H])C([H])([H])N([H])[H])c([H])c1[H]
",4.035487798858
72,"[H]C([H])([H])C([H])([H])
",15.505240341603
73,"[H]c1c([H])c([H])c(Cl)c([H])c1Cl
",4.163558539063
74,"[H]c1c([H])c([H])c(N([H])C(=O)N([H])C([H])([H])C([H])([H])C([H])([H])N([H])C(=O)C([H])([H])C([H])([H])C([H])([H])[H])c([H])c1[H]
",3.744218190218
75,"[H]c1c([H])c([H])c(CN([H])C([H])([H])C(=O)N([H])C([H])([H])C([H])([H])[H])c([H])c1[H]
",3.84640111899
76,"[H]OC(=O)C([H])([H])C([H])([H])C([H])([H])/C(\[H])
",5.063037342794
77,"[H]c1c([H])c([H])c([H])c([H])c1OC(=O)N([H])C([H])([H])C([H])([H])N([H])C(=O)C([H])([H])C([H])([H])[H]
",4.460994949828
78,"[H]c1c([H])c([H])c(OC([H])([H])[H])c([H])c1Cl
",4.126393202467
79,"[H]N([H])C([H])([H])C([H])([H])C(=O)N([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]
",4.50459510083
80,"[H]c1c([H])c([H])c(C([H])([H])[H])c([H])c1N
",3.995197000561
81,"[H]OC(=O)
",5.152034392333
82,"[H]c1c([H])c([H])c(OC([H])([H])[H])c([H])c1OC(=O)N([H])C([H])([H])C([H])([H])[H]
",4.191903118766
83,"[H]OC([H])([H])C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])[H]
",10.679522001158
84,"[H]c1c([H])c([H])c([H])c([H])c1\[H]
",4.934367356873
85,"[H]OC(=O)C([H])([H])C([H])([H])C(=O)N([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])【HATOC([H])([H])[H])C([H])([H])[H]
",4.427432505705
86,"[H]OC(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])/C([H])=C(\[H])(\[H])
",4.494980689177
87,"[H]OC(=O)C([H])([H])C([H])([H])C([H])=C(\[H])(\[H])
",4.610681454066
88,"[H]c1c([H])c([H])c(C([H])([H])C([H])([H])N([H])C(=O)C([H])([H])C([H])([H])C([H])([H])[H])c([H])c1[H]
",4.446713749329
89,"[H]OC(=O)C([H])([H])C([H])([H])C([H])([H])c1c([H])c([H])c([H])c([H])c1
",4.31133817625
90,"[H]c1c([H])c([H])c(OC([H])([H])C([H])([H])N([H])C([H])([H])[H])c([H])c1
",4.011183487146
91,"[H]OC([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])【HATOC([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])C([H])([H])【HATOC([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])【HATOC([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])C([H])([H])【HATOC([H])([H])[HATOC1]H]
",12.108594721029
92,"[H]OC(=O)C([H])([H])C([H])([H])C([H])([H])/C([H])=C
",4.47955625724
93,"[H]Oc1c([H])c([H])c([H])c([H])c1[H]
",4.352141815903
94,"[H]OC(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])Cl
",4.74872764702
95,"[H]OC(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])[H]
",3.17444168589
96,"[H]Oc1c([H])c([H])c(C([H])([H])C([H])([H])N([H])[H])c([H])c1[H]
",4.080691150687
97,"[H]OC(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]
",3.09625413769
98,"[H]OC(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])【HAToc({]})[HAT]
",4.929865174322
99,"[H]c1c([H])c([H])c([H])c([H])c1C([H])([H])N([H])C(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]
",4.33279341698
100,"
",
