,smiles,gaps
10,"[H]OC(=O)C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])N([H])C(=O)c1c([H])c([H])c([H])c([H])c1[H]
",3.002413333109
11,"[H]OC(=O)C([H])([H])C([H])([H])C([H])([H])Oc1c([H])c([H])c([H])c([H])c1[H]
",3.713888072979
12,"[H]OC(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])C([H])([H])c1c([H])c([H])c([H])c([H])c1[H]
",3.262132275531
13,"[H]c1c([H])c([H])c(N2C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c1[H]
",3.566672165052
14,"[H]c1nc([H])c([H])c([H])c1N([H])C(=O)c1c([H])c([H])c([H])c([H])c1Cl
",2.440643761557
15,"[H]c1c([H])c([H])c(N2C([H])([H])C([H])([H])N(C(=O)C([H])([H])C([H])([H])c3c([H])c([H])c([H])c([H])c3[H])C([H])([H])C2([H])[H])c([H])c1[H]
",3.502403775578
16,"[H]OC(=O)C([H])([H])C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])C([H])([H])N([H])C(=O)c1c([H])c([H])c([H])c([H])c1[H]
",2.881226143965
17,"[H]c1c([H])c([H])c(N2C([H])([H])C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C2([H])[H])c([H])c1[H]
",3.547715973965
18,"[H]c1c([H])c([H])c(OC([H])([H])C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])C([H])([H])N([H])C(=O)c2c([H])c([H])c([H])c([H])c2[H])c([H])c1[H]
",2.870426985128
19,"[H]c1c([H])c([H])c(N2C([H])([H])C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c1[H]
",3.614051654147
20,"[H]OC(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])
",3.010341605688
21,"[H]c1c([H])c([H])c(N2C([H])([H])C([H])([H])C([H])([H])N([H])C(=O)c3c([H])c([H])c([H])c([H])c3C([H])([H])C2([H])[H])c([H])c1[H]
",3.042307569432
22,"[H]Oc1c([H])c([H])c(N2C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c1C([H])([H])C([H])([H])C2([H])[H]
",3.267261708494
23,"[H]c1c([H])c([H])c(N2C([H])([H])C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N3C([H])([H])C([H])([H])C3([H])[H])C([H])([H])C2([H])[H])c([H])c1[H]
",3.46679688006
24,"[H]c1c([H])c([H])c(N2C([H])([H])C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c1[H]
",3.533857956059
25,"[H]c1c([H])c([H])c(N2C([H])([H])C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])N([H])C2([H])[H])c([H])c1[H]
",3.621376952168
26,"[H]c1c([H])c([H])c(N2C([H])([H])C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])C([H])([H])N3C([H])([H])C([H])([H])C([H])([H])C3([H])[H])C([H])([H])C([H])([H])C2([H])[H])C([H])([H])C1([H])[H]
",2.968850779959
27,"[H]OC(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])c1c([H])c([H])c([H])c([H])c1[H]
",3.029644789031
28,"[H]c1nc(N([H])[H])c([H])c([H])c1N([H])C([H])([H])C([H])([H])N([H])C([H])([H])N([H])C([H])([H])C([H])([H])C([H])([H])N([H])C(=O)N([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C
",3.09615503758
29,"[H]c1nc(N([H])[H])c([H])c([H])c1-c1c([H])c(C([H])([H])C([H])([H])N([H])C(=O)c2c([H])c([H])c([H])c([H])c2[H])c1[H]
",1.553035130578
30,"[H]c1c([H])c([H])c(Cl)c([H])c1Cl
",4.163558539063
31,"[H]c1c([H])c([H])c([H])c(N2C([H])([H])C([H])([H])C([H])([H])N(C(=O)c3c([H])c([H])c([H])c([H])c3[H])C([H])([H])C2([H])[H])c([H])c([H])c1[H]
",2.454780089444
32,"[H]OC([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])C(=O)c1c([H])c([H])c([H])c([H])c1[H]
",3.665669880415
33,"[H]c1nc(N([H])[H])c([H])c([H])c1F
",3.439603059815
34,"[H]c1c([H])c([H])c(N([H])C(=O)N([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])C(=O)c2c([H])c([H])c([H])c([H])c2[H])c([H])c1[H]
",3.197385513987
35,"[H]c1c([H])c([H])c(C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])[H])c([H])c1[H]
",3.579427690071
36,"[H]c1nc(Oc2c([H])c([H])c([H])c(C([H])([H])[H])c2[H])n(C([H])([H])[H])c1[H]
",3.905751136183
37,"[H]OC(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])c1c([H])c([H])c([H])c([H])c1[H]
",2.974477741991
38,"[H]c1n([H])c([H])c([H])c(N2C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])N([H])C2([H])[H])c([H])c1[H]
",2.202586389495
39,"[H]c1c([H])c([H])c(N([H])C(=O)c2c([H])c([H])c([H])c([H])c2[H])c([H])c1[H]
",3.225851216043
40,"[H]c1c([H])c([H])c(C([H])([H])[H])c([H])c1N([H])C([H])([H])C([H])([H])C([H])([H])[H]
",3.799303842372
41,"[H]OC([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])C(=O)c1c([H])c([H])c([H])c([H])c1[H]
",3.650578589019
42,"[H]c1c([H])c([H])c([H])c(C([H])([H])[H])c1N([H])C(=O)c1c([H])c([H])c([H])c([H])c1[H]
",3.137631649184
43,"[H]c1nc(N([H])[H])c([H])c(N([H])C(=O)N([H])C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])C(=O)c2c([H])c([H])c([H])c([H])c2[H])c1[H]
",2.79362301818
44,"[H]c1nc(C([H])([H])[H])c([H])c([H])c1N([H])C(=O)c1c([H])c([H])c([H])c([H])c1[H]
",2.600437660812
45,"[H]c1c([H])c([H])c(N2C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])C2([H])[H])c([H])c1[H]
",3.65449440549
46,"[H]c1c([H])c([H])c(N2C([H])([H])C([H])([H])C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N3C([H])([H])C([H])([H])C3([H])[H])C([H])([H])C([H])([H])C2([H])[H])C([H])([H])C1([H])[H]
",2.963618600258
47,"[H]c1c([H])c([H])c(N([H])C(=O)N([H])C([H])([H])C([H])([H])C([H])([H])N([H])C(=O)c2c([H])c([H])c([H])c([H])c2[H])c(C([H])([H])[H])c1[H]
",2.226953810979
48,"[H]c1c([H])c([H])c(C([H])([H])C([H])([H])N([H])C(=O)c2c([H])c([H])c(C([H])([H])C([H])([H])[H])c([H])c2[H])c([H])c1[H]
",3.68888727638
49,"[H]c1c([H])c([H])c(OC([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])[C@]([H])(C(F)(F)F)c2c([H])c([H])c([H])c([H])c2[H])c([H])c1[H]
",3.449930363629
50,"[H]c1c([H])c([H])c(N2C([H])([H])C([H])([H])C([H])([H])C([H])([H])N(C(=O)c3c([H])c([H])c([H])c([H])c3[H])C([H])([H])C2([H])[H])c([H])c1[H]
",3.009703048499
51,"[H]c1c([H])c([H])c(OC([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])C([H])([H])N([H])C([H])([H])[H])c([H])c1[H]
",3.392726584009
52,"[H]c1nc(N([H])[H])c([H])c([H])c1-c1nc(N([H])[H])c([H])c([H])c1[H]
",3.034962574513
53,"[H]c1c([H])c([H])c(C([H])([H])Oc2c([H])c([H])c(OC([H])([H])C([H])([H])N([H])C(=O)c3c([H])c([H])c([H])c([H])c3[H])c([H])c2[H])c([H])c1[H]
",3.138263989776
54,"[H]c1c([H])c([H])c(C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])c([H])c1[H]
",3.649413672762
55,"[H]c1nc(C([H])([H])C([H])([H])N([H])c2nc(-c3c([H])c([H])c([H])c([H])c3[H])c([H])c([H])c2[H])nc([H])c1[H]
",1.928206945083
56,"[H]c1nc(N([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])C(=O)c2c([H])c([H])c([H])c([H])c2[H])c1[H]
",1.632100775244
57,"[H]c1c([H])c([H])c(C([H])([H])C([H])([H])N([H])C(=O)C([H])([H])C([H])([H])[H])c([H])c1[H]
",4.528278933683
58,"[H]c1c([H])c([H])c(N2C([H])([H])C([H])([H])C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])C([H])([H])N3C([H])([H])C([H])([H])C3([H])[H])C([H])([H])C2([H])[H])C([H])([H])C([H])([H])C1([H])[H]
",2.800182797326
59,"[H]c1c([H])c([H])c(N2C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])C([H])([H])N([H])C2([H])[H])c([H])c1[H]
",3.457637275223
60,"[H]OC(=O)C([H])([H])C([H])([H])N([H])C([H])([H])c1c([H])c([H])c([H])c([H])c1[H]
",3.506306055372
61,"[H]c1c([H])c([H])c(N2C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c1[H]
",3.579499395942
62,"[H]c1c([H])c([H])c(C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c1[H]
",3.626090161437
63,"[H]c1c([H])c([H])c(OC([H])([H])[H])c([H])c1N([H])C(=O)c1c([H])c([H])c([H])c([H])c1Br
",2.77307035501
64,"[H]c1c([H])c([H])c(C([H])([H])[H])c([H])c1N([H])C(=O)c1c([H])c([H])c([H])c([H])c1[H]
",3.176806438121
65,"[H]OC(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])N([H])C(=O)c1c([H])c([H])c([H])c([H])c1[H]
",2.992251428556
66,"[H]c1c([H])c([H])c(C([H])([H])C([H])([H])N([H])C([H])([H])[H])c([H])c1Cl
",3.371950065292
67,"[H]c1nc(C([H])([H])[H])c([H])c(N([H])C([H])([H])[H])c1[H]
",3.680330847103
68,"[H]c1c([H])c([H])c(N2C([H])([H])C([H])([H])C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])C([H])([H])C([H])([H])N3C([H])([H])C([H])([H])C3([H])[H])C([H])([H])C2([H])[H])c([H])c1[H]
",3.340986635553
69,"[H]c1c([H])c([H])c(C([H])([H])C([H])([H])N([H])C([H])([H])c2c([H])c([H])c(C([H])([H])[H])c([H])c2[H])c([H])c1[H]
",3.675296569557
70,"[H]c1nc(N([H])[H])c([H])c([H])c1-c1c([H])c([H])c([H])c([H])c1C([H])([H])N([H])C(=O)c1c([H])c([H])c([H])c([H])c1[H]
",3.360085603511
71,"[H]c1c([H])c([H])c(N2C([H])([H])C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c1[H]
",3.572072924018
72,"[H]c1c([H])c([H])c(N2C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])C([H])([H])N3C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])C([H])([H])C2([H])[H])C([H])([H])C1([H])[H]
",3.005055540582
73,"[H]OC(=O)C([H])([H])C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])N([H])C(=O)c1c([H])c([H])c([H])c([H])c1[H]
",2.629026327424
74,"[H]c1c([H])c([H])c(OC([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])N([H])C(=O)c2c([H])c([H])c([H])c([H])c2[H])c([H])c1[H]
",3.126620982903
75,"[H]Oc1c([H])c([H])c(C([H])([H])Oc2c([H])c([H])c(C([H])([H])C([H])([H])N([H])C(=O)c3c([H])c([H])c([H])c(C([H])([H])[H])c3[H])c([H])c2[H])c([H])c1[H]
",3.332610807535
76,"[H]OC(=O)C([H])([H])C([H])([H])C([H])([H])N([H])C([H])([H])c1c([H])c([H])c([H])c([H])c1[H]
",3.292715549298
77,"[H]c1c([H])c([H])c(C([H])([H])[H])c([H])c1OC([H])([H])C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])[H]
",3.859956311926
78,"[H]OC([H])([H])C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])[H]
",10.076860464351
79,"[H]c1c([H])c([H])c(N([H])C(=O)N([H])C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])c([H])c1[H]
",3.884038189014
80,"[H]c1nc(C([H])([H])c2c([H])c([H])c(N([H])C([H])([H])C([H])([H])c3c([H])c([H])c([H])c([H])c3[H])c([H])c2[H])nc(C([H])([H])[H])c1[H]
",2.516490204707
81,"[H]OC(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H]
",3.131174125711
82,"[H]c1c([H])c([H])c(OC([H])([H])C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])[H])c([H])c1[H]
",3.689664143217
83,"[H]Oc1c([H])c([H])c(N2C([H])([H])C([H])([H])C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C2([H])[H])c([H])c1[H]
",3.375673706159
84,"[H]c1c([H])c([H])c(OC([H])([H])C([H])([H])N([H])C([H])([H])[H])c([H])c1[H]
",4.011183487146
85,"[H]Oc1c([H])c([H])c(C([H])([H])C([H])([H])N([H])C(=O)c2c([H])c([H])c([H])c([H])c2[H])c([H])c1[H]
",3.548693439645
86,"[H]c1c([H])c([H])c(C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c([H])c1[H]
",3.249826155893
87,"[H]OC(=O)c1c([H])c([H])c(OC([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])[H])c([H])c1[H]
",2.511641969511
88,"[H]c1c([H])c([H])c(N2C([H])([H])C([H])([H])C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])c3c([H])c([H])c([H])c([H])c3[H])C([H])([H])C2([H])[H])c([H])c1[H]
",3.034410922831
89,"[H]c1c([H])c([H])c(N2C([H])([H])C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])C([H])([H])N([H])C(=O)c3c([H])c([H])c([H])c([H])c3C2([H])[H])c([H])c1[H]
",2.654720247025
90,"[H]c1nc(N([H])[H])c([H])c(C([H])([H])[H])c1-c1n([H])n(C([H])([H])C([H])([H])N([H])C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])n([H])c1[H]
",2.549305338388
91,"[H]Oc1c([H])c([H])c(C([H])([H])[H])c([H])c1\[H]
",4.200409835253
92,"[H]c1c([H])c([H])c(OC([H])([H])C([H])([H])N([H])c2c([H])c([H])c(C([H])([H])C([H])([H])C([H])([H])[H])c([H])c2[H])c([H])c1[H]
",3.37332070186
93,"[H]OC(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]
",4.929865163275
94,"[H]OC(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])C([H])([H])[H]
",3.251287062915
95,"[H]c1c([H])c([H])c(N2C([H])([H])C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])C([H])([H])C([H])([H])C1([H])[H]
",3.017686108015
96,"[H]c1nnc(C([H])([H])[H])c([H])c(OC([H])([H])[H])c([H])c1[H]
",2.479016472523
97,"[H]c1nc(N([H])c2c([H])c([H])c(C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])C([H])([H])N([H])C(=O)c3c([H])c([H])c([H])c([H])c3[H])c([H])c2[H])nc([H])c1[H]
",2.485158974015
98,"[H]c1nc(N([H])[H])c([H])c([H])c1-c1c([H])c([H])c(C([H])([H])[H])c([H])c1[H]
",3.345931659265
99,"[H]c1c([H])c([H])c(N2C([H])([H])C([H])([H])C([H])([H])C([H])([H])N(C(=O)c3c([H])c([H])c([H])c([H])c3[H])C([H])([H])C([H])([H])C2([H])[H])C([H])([H])C([H])([H])C1([H])[H]
",2.259402556461
100,"
",
