,smiles,gaps
17,"[H]c1c([H])c([H])c(C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])[H])c([H])c1[H]
",3.65062337267
18,"[H]c1c([H])c([H])c(OC([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])N(\[H])C(\[H])([H])[H])c([H])c1[H]
",3.589610739778
19,"[H]c1c([H])c([H])c([H])c([H])c1N([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H]
",3.790915182242
20,"[H]c1c([H])c([H])c(C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])[H])c([H])c1[H]
",3.579427690071
21,"[H]OC([H])([H])C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])[H]
",10.679522001158
22,"[H]c1c([H])c([H])c(OC([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])[H])c([H])c1[H]
",3.517543821211
23,"[H]c1c([H])c([H])c(C([H])([H])C([H])([H])N([H])C(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])[H])c([H])c1[H]
",3.675974847489
24,"[H]c1c([H])c([H])c([C@]2([H])C([H])([H])N(C(=O)c3c([H])c([H])c([H])c([H])c3[H])C([H])([H])C([H])([H])C2([H])[H])c([H])c1[H]
",3.896842920907
25,"[H]c1c([H])c([H])c(N2C([H])([H])C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c1[H]
",3.593749617688
26,"[H]c1c([H])c([H])c(OC([H])([H])C([H])([H])C([H])([H])N([H])C([H])([H])[H])c([H])c1[H]
",3.732519973085
27,"[H]c1c([H])c([H])c(N2C([H])([H])C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c1[H]
",3.535883647966
28,"[H]c1c([H])c([H])c(N2C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])N([H])C2([H])[H])c([H])c1[H]
",3.616321831068
29,"[H]OPC([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])C([H])([H])[H]
",4.574346619481
30,"[H]c1c([H])c([H])c(C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])C([H])([H])N([H])C([H])([H])[H])c([H])c1[H]
",3.716346722246
31,"[H]c1c([H])c([H])c(N2C([H])([H])C([H])([H])C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])C([H])([H])C([H])([H])C2([H])[H])c([H])c1C([H])([H])C2([H])[H]
",3.143541978645
32,"[H]c1c([H])c([H])c(C([H])([H])C([H])([H])N([H])C(=O)c2c([H])c([H])c(C([H])([H])[H])c([H])c2[H])c([H])c1[H]
",3.670518377816
33,"[H]c1c([H])c([H])c(N2C([H])([H])C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c1[H]
",3.614051654147
34,"[H]c1c([H])c([H])c(N2C([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c1[H]
",3.518843004116
35,"[H]c1c([H])c([H])c(N2C([H])([H])C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c1[H]
",3.572072924018
36,"[H]c1c([H])c([H])c(C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])c([H])c1[H]
",3.649413672762
37,"[H]c1c([H])c([H])c(N2C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c1[H]
",3.421818190767
38,"[H]Oc1c([H])c([H])c(OC([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])[H])c([H])c1[H]
",3.432632170476
39,"[H]c1c([H])c([H])c(C([H])([H])[H])c([H])c1OC([H])([H])C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])C([H])([H])[H]
",3.574455542961
40,"[H]c1c([H])c([H])c(N2C([H])([H])C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])C([H])([H])C([H])([H])C2([H])[H])c([H])c1C([H])([H])C([H])([H])C([H])([H])C2([H])[H]
",3.531424390057
41,"[H]OC(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])[H]
",3.17444168589
42,"[H]c1c([H])c([H])c(N([H])C(=O)N([H])C([H])([H])C([H])([H])[H])c([H])c1[H]
",4.133824459742
43,"[H]c1c([H])c([H])c(OC([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])N([H])C(\[H])[H])c([H])c1[H]
",3.47908473475
44,"[H]c1c([H])c([H])c(N2C([H])([H])C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c1[H]
",3.625173701125
45,"[H]c1c([H])c([H])c(N([H])C(=O)N([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])C(=O)C([H])([H])[H])c([H])c1[H]
",4.134820345282
46,"[H]OC(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])Oc1c([H])c([H])c([H])c([H])c1[H]
",3.749656277243
47,"[H]c1c([H])c([H])c(N2C([H])([H])C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c1[H]
",3.582779148751
48,"[H]OC([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])S(=O)(=O)c1c([H])c([H])c([H])c(C([H])([H])[H])c1[H]
",3.95854394041
49,"[H]C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])[H]
",10.381158388485
50,"[H]OC(=O)N([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])C(=O)c1c([H])c([H])c([H])c([H])c1[H]
",3.70977028718
51,"[H]OC([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]
",10.318144329759
52,"[H]OC([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])C(=O)c1c([H])c([H])c([H])c([H])c1[H]
",3.637811030177
53,"[H]c1c([H])c([H])c(OC([H])([H])Oc2c([H])c([H])c([C@]3([H])N=C(N([H])[H])OC3([H])[H])c([H])c2[H])c([H])c1[H]
",4.123682315711
54,"[H]c1c([H])c([H])c(C([H])([H])Oc2c([H])c([H])c([C@]3([H])N=C(N([H])[H])OC3([H])[H])c([H])c2[H])c([H])c1[H]
",3.897662406634
55,"[H]Oc1c([H])c([H])c(OC([H])([H])C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])[H])c([H])c1[H]
",3.476166005561
56,"[H]c1c([H])c([H])c([C@]2([H])C([H])([H])N(C(=O)C([H])([H])C([H])([H])c3c([H])c([H])c([H])c([H])c3[H])C([H])([H])C2([H])[H])c([H])c1[H]
",4.117468478205
57,"[H]c1c([H])c([H])c(N2C([H])([H])C([H])([H])N(C(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])C([H])([H])C([H])([H])C2([H])[H])c([H])c1C([H])([H])C2([H])[H]
",3.717611186173
58,"[H]Oc1c([H])c([H])c(C([H])([H])C([H])([H])N([H])C(=O)C([H])([H])C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])c([H])c1[H]
",4.018356646393
59,"[H]c1c([H])c([H])c(C([H])([H])[H])c([H])c1N([H])C([H])([H])C([H])([H])C([H])([H])[H]
",3.799303842372
60,"[H]c1c([H])c([H])c(N2C([H])([H])C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])N([H])C2([H])[H])c([H])c1[H]
",3.621376952168
61,"[H]c1c([H])c([H])c(C([H])([H])[H])c([H])c1\[H]
",4.710285932898
62,"[H]OC(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])S([H])Oc1c([H])c([H])c([H])c(OC([H])([H])[H])c1[H]
",2.893349134486
63,"[H]c1c([H])c([H])c(N2C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])C([H])([H])C([H])([H])C2([H])[H])c([H])c1C([H])([H])C2([H])[H]
",3.564838016647
64,"[H]c1c([H])c([H])c(OC([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])[H])c([H])c1[H]
",3.582802583348
65,"[H]OC([H])([H])C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])[H]
",9.863960827381
66,"[H]c1c([H])c([H])c(CC([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c1[H]
",3.689475884955
67,"[H]c1c([H])c([H])c(C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c1[H]
",3.76946387603
68,"[H]Oc1c([H])c([H])c(C([H])([H])C([H])([H])N([H])C(=O)c2c([H])c([H])c([H])c([H])c2[H])c([H])c1[H]
",3.548693439645
69,"[H]Oc1c([H])c([H])c(C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])c([H])c1[H]
",3.473723123869
70,"[H]c1c([H])c([H])c(N2C([H])([H])C([H])([H])C([H])([H])N/C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c1[H]
",3.614051630821
71,"[H]OC([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])S(=O)(=O)c1c([H])c([H])c([H])c(C([H])([H])[H])c1[H]
",3.924910940375
72,"[H]c1c([H])c([H])c(N2C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c1[H]
",3.558583836296
73,"[H]c1nc(N([H])[H])c([H])c(N([H])[H])c1[H]
",3.819709464662
74,"[H]OC([H])([H])C([H])([H])C([H])([H])C([H])([H])S(O)(C([H])([H])[H])C([H])([H])C([H])([H])[H]
",3.184329901809
75,"[H]c1c([H])c([H])c(C([H])([H])[H])c([H])c1OC([H])([H])C([H])([H])C([H])([H])N2C([H])([H])C([H])([H])C2([H])[H]
",3.754926993886
76,"[H]c1c([H])c([H])c(N2C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c1[H]
",3.341090057473
77,"[H]Oc1c([H])c([H])c([C@]2([H])C(=O)N([H])C([H])([H])C([H])([H])C([H])([H])N([H])C2([H])[H])c([H])c1[H]
",3.799119041826
78,"[H]OC(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])S(=O)c1c([H])c([H])c([H])c([H])c1[H]
",3.630309985982
79,"[H]c1c([H])c([H])c(OC([H])([H])C([H])([H])N([H])C([H])([H])[H])c([H])c1[H]
",4.011183487146
80,"[H]c1c([H])c([H])c(OC([H])([H])C([H])([H])C([H])([H])N([H])C(\[H])[H])c([H])c1[H]
",3.732519973085
81,"[H]c1c([H])c([H])c(OC([H])([H])/C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])[H])c([H])c1[H]
",3.544008496995
82,"[H]c1c([H])c([H])c(OC([H])([H])[H])c([H])c1
",4.265505183746
83,"[H]OC(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])C(=O)c1c([H])c([H])c([H])c([H])c1[H]
",3.611743917596
84,"[H]c1c([H])c([H])c(OC([H])([H])C([H])([H])N([H])C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])c([H])c1[H]
",3.734834500863
85,"[H]OC(=O)C([H])([H])C([H])([H])N([H])C([H])([H])C(=O)N([H])C([H])([H])C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])[H]
",3.093580510908
86,"[H]OC(=O)C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])C([H])([H])N([H])C(=O)c1c([H])c([H])c([H])c(C([H])([H])[H])c1[H]
",3.100532178656
87,"[H]c1c([H])c([H])c([H])c([H])c1Cl
",4.355107236167
88,"[H]c1c([H])c([H])c(OC([H])([H])C([H])([H])C([H])([H])N([H])C(=O)c2c([H])c([H])c([H])c([H])c2[H])c([H])c1[H]
",3.344148043675
89,"[H]OC(=O)C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])C([H])([H])[H]
",3.253296517507
90,"N
",12.231503312042
91,"[H]c1c([H])c([H])c(OC([H])([H])C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])C([H])([H])N([H])C(\[H])[H])c([H])c1[H]
",3.567926034472
92,"[H]OC(=O)C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])C([H])([H])N([H])C(=O)c1c([H])c([H])c([H])c([H])c1[H]
",2.882815287877
93,"[H]c1c([H])c([H])c(N2C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c1[H]
",3.629674301834
94,"[H]c1c([H])c([H])c(C([H])([H])[H])c([H])c1OC(=O)N([H])C([H])([H])C([H])([H])C([H])([H])[H]
",4.508662978858
95,"[H]c1c([H])c([H])c(OC([H])([H])C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])[H])c([H])c1[H]
",3.689664143217
96,"[H]c1c([H])c([H])c(OC([H])([H])C([H])([H])C([H])([H])N([H])[H])c([H])c1[H]
",4.126100437183
97,"[H]c1c([H])c([H])c(N2C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])C2([H])[H])c([H])c1[H]
",3.65449440549
98,"[H]OC([H])([H])C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])[H]
",9.840301848603
99,"[H]OC(=O)C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]
",3.439227990058
100,"
",
